timestamp,function,cgroup,mem_current,mem_high,mem_max,pgfault,pgmajfault
1774418249.3997421,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418249.3997421,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418249.3997421,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418249.900227,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418249.900227,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418249.900227,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418250.4011996,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418250.4011996,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418250.4011996,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418250.9009457,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418250.9009457,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418250.9009457,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418251.4014173,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418251.4014173,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418251.4014173,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418251.9017513,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418251.9017513,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418251.9017513,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418252.4024453,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418252.4024453,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418252.4024453,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418252.90281,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418252.90281,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418252.90281,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418253.4031472,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418253.4031472,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418253.4031472,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418253.904118,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418253.904118,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418253.904118,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
